ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1179,0,0.0,0,0.0,5,368.0,0.0,0.016666667,0.0,0.0,9,0,3,5,8,2,1,0
1180,5,81.6,0,0.0,16,308.7,0.00952381,0.019047619,0.0,0.0,6,1,1,5,3,1,0,0
1181,6,60.0,1,30.0,51,1403.841919,0.003636364,0.009090909,20.2453697,0.0,2,1,1,0,4,2,0,0
1182,2,26.75,3,49.5,62,2964.650595,0.010769231,0.026444444,0.0,0.0,9,5,10,0,4,2,0,0
1183,2,33.75,0,0.0,6,96.0,0.0,0.025,0.0,0.0,9,1,10,2,4,1,0,0
1184,2,6.0,0,0.0,42,1503.25,0.001550388,0.031007752000000006,0.0,0.0,1,1,10,1,8,2,0,0
1185,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,3,2,8,2,0,0
1186,0,0.0,0,0.0,1,1364.0,0.0,0.1,0.0,0.0,2,5,10,2,7,2,0,0
1187,1,255.0,0,0.0,35,1178.0,0.035294118,0.064705882,0.0,1.0,2,5,10,6,7,2,1,0
1188,1,15.0,0,0.0,12,189.6666667,0.015384615,0.028205128,0.0,0.0,2,5,10,1,8,2,0,0
1189,0,0.0,0,0.0,21,460.4166667,0.019047619,0.036507937,0.0,0.0,1,1,10,1,8,2,0,0
1190,1,43.5,0,0.0,6,183.875,0.0,0.014285714,0.0,0.0,9,1,10,0,4,1,0,0
1191,6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0.0,6,1,10,0,3,1,0,0
1192,1,17.2,0,0.0,11,394.8,0.0,0.027272727000000004,0.0,0.0,8,1,10,2,14,2,0,0
1193,0,0.0,0,0.0,1,8.0,0.0,0.0,0.0,0.0,6,1,10,5,8,2,0,0
1194,7,87.25,4,199.5,87,4984.542857,0.00326087,0.02113009,0.0,0.0,8,1,10,6,4,2,0,0
1195,6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107142999999,0.8,2,1,10,0,7,2,0,0
1196,0,0.0,0,0.0,12,292.875,0.0,0.028333333,0.0,0.0,8,0,10,6,4,2,1,0
1197,0,0.0,0,0.0,21,761.25,0.0,0.014035088,0.0,0.0,2,5,10,6,8,2,0,0
1198,6,143.5,2,303.0,67,2199.976786,0.008333333,0.027665354,0.0,0.0,8,3,3,0,4,2,1,0
1199,0,0.0,0,0.0,73,2784.8,0.002739726,0.015317559,6.135982447999999,0.0,8,1,10,8,4,2,1,0
1200,1,52.0,0,0.0,12,293.5,0.015384615,0.035897436,0.0,0.0,2,3,3,0,12,2,1,0
1201,0,0.0,0,0.0,6,48.33333333,0.011111111000000002,0.075,0.0,0.0,2,1,10,6,2,2,0,0
1202,6,130.0,2,14.2,30,2472.24,0.03537037,0.05723545,0.0,0.0,3,3,3,6,12,2,0,0
1203,3,48.35,2,358.6,35,676.2666667000002,0.005128205,0.013675214,0.0,0.0,7,1,10,5,4,1,0,0
1204,15,266.25,0,0.0,172,4098.699853,0.003314917,0.016214742,2.90865324,0.0,8,1,10,3,4,2,0,0
1205,2,39.5,0,0.0,28,986.9333332999997,0.044166667,0.057,0.0,0.0,9,3,3,6,4,2,0,0
1206,7,114.2,0,0.0,26,360.1816667,0.0,0.008800253000000001,0.0,0.0,8,3,3,0,4,2,0,0
1207,0,0.0,0,0.0,22,815.8333332999998,0.0,0.01,0.0,0.0,2,1,1,0,8,2,0,0
1208,0,0.0,0,0.0,2,27.5,0.0,0.1,0.0,0.0,8,1,10,0,8,2,1,0
1209,2,115.8888889,2,45.5,26,1198.024145,0.003888889,0.03,14.50274386,0.0,8,5,10,0,4,2,0,0
1210,1,63.0,1,0.0,22,2815.416667,0.0,0.0125,0.0,0.0,1,1,10,6,4,2,0,0
1211,0,0.0,0,0.0,11,241.0,0.0,0.018181818,0.0,0.0,1,1,10,8,8,2,0,0
1212,0,0.0,0,0.0,24,381.25,0.0125,0.0625,0.0,0.0,8,1,10,0,15,1,1,0
1213,0,0.0,0,0.0,31,453.0,0.0,0.037634409,0.0,0.0,2,1,10,0,8,2,0,0
1214,0,0.0,0,0.0,3,78.0,0.0,0.066666667,0.0,0.0,0,3,10,1,2,2,1,0
1215,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,9,1,7,5,8,2,0,0
1216,0,0.0,0,0.0,18,689.6666667000002,0.023529412000000003,0.030392157000000006,0.0,0.0,2,1,10,3,2,2,1,0
1217,0,0.0,0,0.0,6,81.0,0.08,0.133333333,0.0,1.0,2,3,3,5,7,2,1,0
1218,0,0.0,0,0.0,35,990.9191176,0.018857143,0.045365079,0.0,0.8,2,1,4,5,7,2,0,0
1219,0,0.0,0,0.0,7,277.0,0.0,0.042857143,0.0,0.2,2,1,10,6,7,2,0,0
1220,1,23.31428571,0,0.0,15,124.9142857,0.0,0.016369048,4.90908873,0.0,4,1,10,6,4,2,0,0
1221,9,320.2708333,2,298.3333333,51,1788.370821,0.016969697,0.014709835,8.21617792,0.0,8,5,10,6,4,2,1,1
1222,0,0.0,0,0.0,28,1555.6012119999998,0.0,0.009511278,0.0,0.0,8,5,10,5,4,2,0,0
1223,0,0.0,0,0.0,60,2606.779545,0.006666666999999999,0.021944444,0.0,0.0,9,1,10,6,4,2,0,0
1224,1,9.0,0,0.0,33,1597.10609,0.0,0.008754209,5.774785164,0.0,9,1,10,6,4,2,0,1
1225,1,43.5,0,0.0,79,2006.834416,0.002531646,0.006439185,0.0,0.0,8,5,9,0,12,2,1,0
1226,2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0.0,1,1,7,5,13,2,0,1
1227,3,99.0,0,0.0,23,831.6904762,0.004166667,0.019444444,0.0,0.0,2,5,10,2,14,2,0,0
1228,1,25.5,0,0.0,10,361.5,0.0,0.02,60.01343064,0.0,9,1,10,0,8,2,0,1
1229,0,0.0,0,0.0,41,2997.083333,0.004878049000000001,0.021138211,36.86701770000001,0.0,9,1,10,0,4,2,1,0
1230,4,104.0,0,0.0,8,243.5,0.0,0.016666667,0.0,0.0,9,1,10,6,4,1,0,0
1231,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,9,3,3,5,8,2,0,0
1232,10,196.0,0,0.0,45,939.6333333,0.0125,0.015972222,0.0,0.0,2,3,3,0,12,2,0,0
1233,1,6.0,0,0.0,18,339.75,0.0,0.00625,0.0,0.0,8,3,3,8,4,2,0,0
1234,0,0.0,0,0.0,25,711.1666667000002,0.0,0.016,0.0,0.0,9,1,10,5,12,2,0,0
1235,0,0.0,1,14.0,119,2763.011332,0.005367232,0.007566641999999998,0.0,0.0,8,5,10,6,14,2,1,0
1236,1,51.0,2,117.2857143,15,969.102381,0.005882353000000001,0.008888889,0.0,0.0,1,5,9,0,4,2,0,0
1237,6,124.8611111,3,243.0,25,1971.194444,0.007142857,0.030238095,24.897,0.0,2,1,10,8,7,2,0,1
1238,0,0.0,0,0.0,29,617.5,0.006896551999999999,0.01954023,0.0,0.0,1,1,10,6,5,2,0,0
1239,1,20.0,0,0.0,18,375.5547619,0.0,0.0125,32.3171163,0.0,8,1,10,8,12,2,0,1
1240,0,0.0,0,0.0,14,390.9,0.013333333,0.066666667,0.0,0.0,5,1,10,1,12,2,0,0
1241,0,0.0,0,0.0,18,476.1777778,0.05,0.066666667,1.718218835,0.0,5,5,10,8,14,2,0,0
1242,0,0.0,0,0.0,13,223.4166667,0.0,0.023076923,0.0,0.0,9,1,1,0,4,2,0,0
1243,4,537.5,0,0.0,12,748.9583332999998,0.0125,0.021875,0.0,0.0,9,1,7,3,4,2,0,0
1244,14,200.4166667,0,0.0,7,72.41666667,0.0,0.004761905,0.0,0.0,9,4,5,4,18,0,0,0
1245,0,0.0,0,0.0,10,127.75,0.053333333,0.075,0.0,0.0,2,3,3,5,12,2,0,0
1246,1,4.0,3,148.5,5,185.8333333,0.0,0.01875,0.0,0.0,1,1,10,3,4,2,0,0
1247,0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,9,1,7,0,11,1,1,0
1248,0,0.0,0,0.0,45,2347.333333,0.004545455,0.015909091,0.0,0.0,8,1,1,0,8,2,0,0
1249,3,96.0,0,0.0,6,384.0,0.0,0.025,0.0,0.0,1,5,10,0,4,1,0,0
1250,4,56.0,2,120.0,36,998.7416667,0.0,0.014736467,19.44707913,0.2,0,1,10,2,8,2,0,0
1251,0,0.0,0,0.0,7,199.5,0.028571429,0.05714285700000001,56.57877343,0.0,8,1,1,0,12,2,0,1
1252,8,154.29166669999995,0,0.0,34,991.3678571,0.005263158,0.01443609,10.93482456,0.0,1,1,10,5,4,2,0,0
1253,0,0.0,0,0.0,4,126.5,0.016666667,0.091666667,0.0,0.0,1,1,7,6,4,2,1,0
1254,1,5.0,0,0.0,7,1252.766667,0.025,0.021428571,0.0,0.0,6,3,10,3,7,2,0,0
1255,1,26.0,2,33.0,6,64.0,0.0,0.022222222000000003,0.0,0.2,2,3,3,6,7,2,0,0
1256,0,0.0,0,0.0,4,992.0,0.0,0.05,0.0,0.2,2,1,10,2,14,2,0,0
1257,3,35.33333333,0,0.0,13,151.5,0.003333333,0.016444444,0.0,0.8,2,1,10,6,4,2,0,0
1258,0,0.0,0,0.0,12,349.5,0.0,0.008333333,0.0,0.0,9,3,3,1,8,2,0,0
1259,0,0.0,0,0.0,9,132.0,0.011111111000000002,0.033333333,0.0,0.0,1,0,3,0,12,2,1,0
1260,3,109.0,0,0.0,11,2351.333333,0.0,0.025,0.0,0.0,2,1,10,4,12,2,1,0
1261,5,1417.5,0,0.0,36,1051.248276,0.0,0.0022932020000000003,0.0,0.0,1,1,10,8,4,2,1,0
1262,4,115.7,0,0.0,16,655.3833333,0.0,0.012037037,0.0,0.0,8,3,3,5,12,2,0,0
1263,0,0.0,0,0.0,12,76.66666667,0.016666667,0.0375,0.0,0.0,8,1,10,6,14,2,0,0
1264,2,12.0,0,0.0,85,3887.222321,0.000595238,0.018506494,0.0,0.0,9,5,10,3,12,2,0,0
1265,1,45.4,0,0.0,41,1227.713333,0.019512195,0.041056911,0.0,0.0,7,3,3,6,12,2,0,0
1266,0,0.0,0,0.0,40,1085.333333,0.0075,0.045,0.0,0.0,9,1,10,1,8,2,0,0
1267,6,91.75,0,0.0,11,380.6666667,0.0,0.005128205,0.0,0.0,9,1,10,0,4,2,1,0
1268,6,83.4,1,102.3,34,970.6266667,0.008823529,0.014313725,0.0,0.0,8,3,3,1,4,2,0,0
1269,0,0.0,0,0.0,13,734.0,0.0,0.0375,0.0,0.0,2,3,3,0,12,2,0,0
1270,5,45.0,0,0.0,59,1100.475,0.0,0.008391881,24.7526533,0.0,8,1,7,2,4,2,1,1
1271,7,70.5,0,0.0,24,463.6940476,0.013620072,0.045071685,0.0,0.0,3,1,10,0,8,2,0,0
1272,0,0.0,0,0.0,52,1218.1,0.001282051,0.030448718,0.0,0.0,6,1,10,6,8,2,0,0
1273,7,51.70833333,2,280.5,149,7569.182143000001,8.01e-05,0.016297591,11.37726052,0.0,8,1,10,5,4,2,0,1
1274,7,86.75,1,0.0,101,3094.366667,0.000269542,0.014951401,56.72227169,0.0,8,1,10,0,4,2,0,1
1275,1,57.5,0,0.0,23,914.3333332999997,0.0,0.008695652,23.18305163,0.0,9,0,7,0,11,1,1,1
1276,4,438.8,0,0.0,4,599.0,0.0,0.011111111000000002,0.0,0.0,5,5,10,6,3,1,1,0
1277,1,11.42857143,0,0.0,13,833.2333332999998,0.0,0.005555556,0.0,0.0,1,1,10,6,4,2,1,0
1278,0,0.0,1,41.0,21,459.6666667,0.0,0.00952381,18.27428571,0.0,2,1,10,0,7,2,0,1
1279,0,0.0,0,0.0,3,283.0,0.066666667,0.133333333,0.0,0.0,2,1,10,6,7,2,0,0
1280,0,0.0,0,0.0,3,52.0,0.0,0.066666667,0.0,0.0,1,1,7,7,12,2,1,0
1281,0,0.0,0,0.0,8,704.1666667000002,0.0125,0.035416667,0.0,0.0,8,5,10,0,12,2,0,0
1282,0,0.0,0,0.0,7,212.5,0.0,0.033333333,0.0,0.0,8,5,10,0,15,2,1,0
1283,9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892551999999998,0.0,0.0,1,3,3,6,4,2,1,0
1284,0,0.0,0,0.0,35,2381.097222,0.005714286,0.021959184,0.0,0.0,8,1,10,0,4,2,0,0
1285,0,0.0,0,0.0,6,169.0,0.0,0.016666667,0.0,0.4,0,3,3,6,12,2,0,0
1286,3,154.0,0,0.0,8,422.08,0.0,0.035185185,27.93478267,0.0,4,3,3,2,7,2,0,1
1287,0,0.0,0,0.0,231,11246.13379,0.001746725,0.010029112,0.0,0.0,8,1,10,6,4,2,1,0
1288,5,118.7,1,26.0,41,1019.293939,0.049481481,0.05837037,0.0,1.0,2,5,10,3,12,2,1,0
1289,12,171.29166669999995,2,55.5,213,7443.407447,0.003958333,0.014633794,0.0,0.0,8,1,10,0,8,2,0,0
1290,4,77.1,0,0.0,4,41.7,0.0,0.028571429,0.0,0.0,6,1,10,2,2,2,1,0
1291,0,0.0,0,0.0,10,192.75,0.033333333,0.028888889,0.0,0.0,9,3,10,6,8,2,1,0
1292,7,123.2,0,0.0,16,283.7214286,0.014473684,0.022222222000000003,0.0,0.0,4,5,10,6,14,2,0,0
1293,9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,7,1,10,3,7,2,0,0
1294,3,16.0,6,137.83333330000002,15,1605.583333,0.011594203,0.037267081,0.0,0.0,8,1,4,0,4,2,0,1
1295,1,5.0,0,0.0,9,95.3,0.0,0.02,0.0,0.0,2,1,10,5,12,2,0,0
1296,6,368.75,0,0.0,46,3368.3055560000007,0.003846154,0.011858974,0.0,0.0,8,1,10,0,4,1,0,0
1297,0,0.0,0,0.0,2,53.5,0.05,0.15,0.0,0.0,9,5,9,8,18,2,0,0
1298,0,0.0,0,0.0,74,1268.266667,0.002702703,0.00954955,0.0,0.0,3,1,10,5,7,2,0,0
1299,5,230.3333333,2,64.0,33,964.047619,0.0,0.022857143,0.0,0.0,2,5,10,3,2,2,0,0
1300,2,163.0,0,0.0,136,4201.508333,0.0,0.011265083,0.0,0.0,9,5,10,6,12,2,0,0
1301,0,0.0,6,129.125,47,1117.642857,0.00754717,0.019339623,0.0,0.0,9,3,3,0,4,2,0,0
1302,0,0.0,0,0.0,11,251.2916667,0.0,0.011111111000000002,0.0,0.0,8,5,10,5,15,2,1,0
1303,2,76.6,0,0.0,28,488.91,0.014814815,0.022222222000000003,45.19820194,0.0,3,3,10,0,8,2,1,1
1304,2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487,0.0,0.0,7,1,10,3,12,2,1,0
1305,3,666.2,5,173.54,27,1581.48831,0.0,0.010419753,35.22837227,0.0,7,5,8,6,18,2,0,0
1306,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,5,10,2,8,2,0,0
1307,4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,6,5,10,6,3,2,0,0
1308,0,0.0,0,0.0,6,339.5,0.0,0.016666667,124.9045858,0.0,8,1,8,4,18,1,0,1
1309,0,0.0,0,0.0,3,17.0,0.1,0.111111111,0.0,0.0,1,3,3,0,8,2,0,0
1310,0,0.0,0,0.0,82,3247.433333,0.002439024,0.012804878,0.0,0.0,8,1,10,0,4,2,0,0
1311,0,0.0,0,0.0,15,748.5666667,0.016,0.041333333,0.0,0.0,1,1,10,0,4,2,0,0
1312,0,0.0,0,0.0,14,184.8333333,0.0,0.035714286,0.0,0.4,2,1,10,0,4,2,0,0
1313,1,67.4,0,0.0,14,590.5533333,0.0,0.007142857,38.06520001,0.0,5,1,10,0,3,1,0,1
1314,0,0.0,0,0.0,15,440.0,0.0,0.033333333,0.0,0.8,2,0,3,2,4,2,0,0
1315,1,18.0,0,0.0,29,765.3928571,0.0,0.0008928569999999998,0.0,0.0,8,1,10,7,12,1,0,0
1316,0,0.0,0,0.0,42,562.6666667000002,0.009340659,0.032583774,0.0,0.0,2,1,10,2,14,2,0,0
1317,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0.0,9,5,10,0,4,2,1,1
1318,0,0.0,0,0.0,5,82.0,0.0,0.04,0.0,0.0,8,1,10,4,11,2,0,0
1319,0,0.0,0,0.0,16,385.5,0.0,0.0125,0.0,0.0,9,1,10,2,8,2,0,0
1320,1,18.0,0,0.0,24,1332.25,0.0,0.008695652,0.0,0.0,9,1,10,0,4,1,0,0
1321,12,198.7727273,4,11.0,76,4514.739394,0.010978836,0.024656643,0.0,0.0,8,1,10,6,8,2,0,1
1322,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,5,10,6,12,2,0,0
1323,0,0.0,0,0.0,51,1219.054286,0.0,0.012113703,9.063088034,0.0,5,1,10,5,8,2,0,1
1324,0,0.0,0,0.0,4,156.5,0.0,0.05,0.0,0.0,9,3,11,0,2,1,0,0
1325,0,0.0,0,0.0,47,1697.0583329999995,0.004347826,0.019565217,1.990788672,0.0,9,1,10,3,8,2,0,0
1326,0,0.0,0,0.0,3,24.0,0.066666667,0.133333333,0.0,0.0,1,5,10,6,8,2,1,0
1327,2,214.6,3,34.4,1,165.2,0.0,0.033333333,0.0,0.0,4,1,10,3,4,2,0,0
1328,0,0.0,0,0.0,13,88.0,0.115384615,0.125641026,0.0,0.6,2,5,10,0,12,2,0,0
1329,11,334.1666667,2,34.0,140,4817.369546,0.0026845640000000004,0.009552573,11.97037051,0.0,8,1,10,4,4,2,0,0
1330,0,0.0,0,0.0,6,192.875,0.0,0.016666667,0.0,0.0,9,4,5,4,18,0,0,0
1331,0,0.0,0,0.0,13,190.25,0.030769231,0.049230769,0.0,0.0,2,1,10,0,14,2,0,0
1332,0,0.0,0,0.0,24,743.75,0.0,0.016666667,0.0,0.0,9,1,10,5,4,1,1,0
1333,6,257.5,0,0.0,37,2533.333333,0.014634146,0.031707317,6.651334682999999,0.0,8,1,10,6,8,2,0,1
1334,6,132.22,3,18.0,22,418.8444444,0.0,0.001020408,0.0,0.0,7,1,10,0,4,1,1,0
1335,0,0.0,0,0.0,76,1777.520455,0.008,0.025492063,0.0,0.0,8,3,10,0,5,2,1,0
1336,6,475.0,0,0.0,33,2760.716667,0.038596491,0.056282051,0.0,0.0,1,0,10,0,14,2,0,0
1337,3,79.75,0,0.0,3,73.5,0.04,0.07777777799999999,0.0,0.0,1,5,10,0,4,2,0,0
1338,0,0.0,0,0.0,5,95.5,0.0,0.02,0.0,0.0,2,5,10,0,12,2,0,0
1339,0,0.0,0,0.0,12,1012.2,0.0,0.033333333,0.0,0.0,4,1,10,3,7,2,0,0
1340,0,0.0,0,0.0,3,50.4,0.0,0.066666667,0.0,0.0,4,1,10,6,8,2,0,0
1341,1,12.0,0,0.0,29,919.8995238,0.0,0.017091837,7.36509031,0.0,5,1,7,2,4,2,0,1
1342,0,0.0,0,0.0,38,1244.35,0.039473684,0.053909774,0.0,0.0,9,3,3,0,4,2,0,0
1343,11,771.9285714,2,214.1666667,39,1022.474026,0.000833333,0.012361111,52.05165,0.0,2,5,10,0,4,2,0,1
1344,4,82.66666667,0,0.0,8,142.0,0.0,0.002857143,0.0,0.0,2,5,10,0,7,2,0,0
1345,6,322.35,0,0.0,33,1845.394615,0.0,0.009714286,39.42556512,0.0,4,1,10,0,8,2,0,1
1346,8,130.0,1,18.0,19,298.0,0.0,0.016666667,19.66818546,0.0,1,1,10,6,8,2,1,0
1347,5,32.6,0,0.0,70,939.7833333,0.0,0.002702703,0.0,0.0,5,1,1,0,3,1,1,1
1348,0,0.0,0,0.0,2,9.0,0.0,0.066666667,0.0,0.0,8,1,10,7,2,2,0,0
1349,2,136.4,0,0.0,41,1275.26927,0.0,0.013461742,0.0,0.0,8,5,10,2,12,2,1,0
1350,0,0.0,0,0.0,6,286.2,0.0,0.022222222000000003,0.0,0.0,5,1,10,1,8,2,0,0
1351,3,75.5,1,0.0,130,4737.087716,0.006060606,0.011475963999999998,43.77424082,0.0,8,1,10,0,4,2,0,1
1352,0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,7,1,7,4,14,2,1,0
1353,0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,1,1,10,6,8,2,0,0
1354,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,10,4,4,2,0,0
1355,3,22.0,0,0.0,152,4251.74125,0.003947368,0.009780702,0.0,0.0,8,1,10,0,5,2,0,1
1356,8,117.5,0,0.0,17,545.5,0.0,0.019047619,0.0,0.0,2,1,10,0,14,2,0,0
1357,4,103.0,0,0.0,13,250.1666667,0.0,0.030612245,0.0,0.0,1,5,10,0,15,2,0,0
1358,2,72.5,0,0.0,10,1580.0,0.0,0.018181818,100.0963636,0.0,2,1,10,0,4,2,0,1
1359,2,82.0,0,0.0,9,587.25,0.01,0.041666667,0.0,0.0,9,5,10,0,11,2,1,0
1360,0,0.0,0,0.0,32,893.45,0.0,0.011458333,0.0,0.0,7,0,3,0,3,2,0,0
1361,1,35.75,0,0.0,7,1173.0,0.0,0.028571429,76.78094109999998,0.0,8,1,1,4,4,2,0,0
1362,0,0.0,0,0.0,5,128.0,0.0,0.04,0.0,0.0,8,1,10,5,8,2,0,0
1363,0,0.0,0,0.0,8,32.2,0.125,0.15,0.0,0.0,3,3,3,0,12,2,0,0
1364,0,0.0,0,0.0,13,751.5416667000002,0.033846154,0.06025641,0.0,0.0,9,3,3,3,4,2,0,0
1365,6,153.275,3,394.0,25,599.1,0.013333333,0.030151515,22.3392,0.0,2,3,3,6,7,2,1,0
1366,3,30.5,0,0.0,79,2431.242995,0.0,0.005590278000000001,0.0,0.0,8,1,10,5,2,2,0,0
1367,9,299.6333333,4,56.0,35,1386.633333,0.01025641,0.014871795,0.0,0.0,2,3,3,2,12,2,0,0
1368,0,0.0,0,0.0,14,183.6666667,0.0,0.004761905,0.0,0.0,1,5,10,6,12,2,0,0
1369,0,0.0,0,0.0,179,5996.025,0.010388889,0.038277778,0.0,0.0,2,1,10,7,7,2,1,0
1370,2,255.0,0,0.0,10,173.43333330000004,0.03,0.025714286,0.0,0.0,9,5,10,0,8,2,1,0
1371,0,0.0,0,0.0,64,2264.091667,0.00625,0.008854167,0.0,0.0,8,3,3,6,5,2,0,0
1372,0,0.0,0,0.0,45,2650.416667,0.013333333,0.034074074,0.0,0.0,9,5,6,5,8,2,1,0
1373,5,196.6666667,0,0.0,94,2129.536752,0.003157895,0.004818713,0.0,0.0,2,5,10,0,12,2,0,0
1374,0,0.0,0,0.0,3,227.5,0.0,0.022222222000000003,0.0,0.0,1,1,10,0,12,2,0,0
1375,8,364.5,0,0.0,26,783.5,0.007692308,0.013461538,0.0,0.0,2,3,10,2,10,2,1,0
1376,0,0.0,0,0.0,24,566.7272727000002,0.026086957,0.052318841,0.0,0.8,2,5,10,5,14,2,0,0
1377,1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473117999999,0.0,1,1,10,6,4,2,1,1
1378,2,6.0,0,0.0,37,501.76666669999986,0.01025641,0.020512821,0.0,0.0,6,1,10,0,8,2,0,0
1379,0,0.0,3,34.0,18,271.1666667,0.0,0.00952381,0.0,0.0,8,1,1,4,4,1,0,0
1380,0,0.0,6,270.3333333,11,160.5,0.0,0.004761905,0.0,0.0,1,1,1,0,11,1,0,0
1381,5,46.14285714,0,0.0,51,1346.630231,0.0071264369999999985,0.029719534,0.0,0.0,8,1,10,6,4,2,1,0
1382,0,0.0,0,0.0,13,214.25,0.091666667,0.097777778,0.0,0.8,2,5,10,6,14,2,0,0
1383,0,0.0,0,0.0,13,514.4166667,0.0,0.023992674,0.0,0.0,8,1,10,0,4,2,0,0
1384,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,5,9,0,8,2,0,0
1385,5,118.9,4,380.7,4,188.4,0.0,0.006666666999999999,0.0,0.0,7,0,10,0,7,2,0,0
1386,0,0.0,0,0.0,17,290.8333333,0.0,0.0125,0.0,0.4,2,1,10,6,4,2,0,0
1387,0,0.0,0,0.0,15,327.5,0.0,0.013333333,0.0,0.0,2,1,10,2,4,2,0,0
1388,3,57.0,0,0.0,15,486.51666669999986,0.0,0.011111111000000002,0.0,0.0,1,1,10,8,2,2,0,0
1389,3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,9,0,10,0,2,2,0,0
1390,7,186.1,0,0.0,32,906.3,0.005128205,0.025641026,20.91692308,0.0,2,1,10,0,8,2,0,0
1391,2,154.0,0,0.0,18,367.25,0.005263158,0.044210525999999986,0.0,0.0,1,5,10,5,8,2,1,0
1392,0,0.0,0,0.0,56,2749.15,0.000595238,0.023809524,0.0,0.0,8,1,10,0,11,2,0,1
1393,0,0.0,0,0.0,100,2852.013141,0.000444444,0.024301656,0.0,0.0,9,1,10,0,4,2,0,0
1394,0,0.0,3,121.25,89,3296.602091,0.00326087,0.017287491999999998,0.0,0.0,9,3,3,2,4,2,0,0
1395,3,124.0,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,1,5,10,1,12,2,0,0
1396,7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0.0,4,1,4,5,4,2,0,0
1397,0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,5,1,10,1,3,2,0,0
1398,6,96.0,4,141.16666669999995,50,2871.262932,0.001851852,0.008161036,11.80233651,0.0,2,3,3,0,4,2,0,0
1399,6,138.5,0,0.0,27,546.6071429,0.013095238,0.034702381000000004,0.0,0.0,9,3,11,0,4,2,0,0
1400,10,141.03571430000005,2,213.0,50,829.5190476,0.001149425,0.025172414,0.0,0.0,9,1,10,2,5,2,0,0
1401,0,0.0,0,0.0,5,83.0,0.04,0.06,0.0,0.0,1,1,10,0,14,2,0,0
1402,1,5.0,0,0.0,92,1688.058761,0.004347826,0.016494134,0.0,0.0,2,1,10,0,2,2,1,0
1403,0,0.0,0,0.0,14,838.55,0.0,0.016783217,55.23646154,0.0,2,3,3,6,7,2,0,1
1404,0,0.0,9,1779.1666670000004,12,1886.5,0.0070175440000000006,0.019298246,0.0,0.6,2,1,10,1,12,1,0,0
1405,6,1672.033333,0,0.0,28,518.3966667,0.006060606,0.013333333,0.0,0.0,7,1,10,6,4,2,1,0
1406,4,85.6,0,0.0,1,5.0,0.0,0.033333333,0.0,0.0,6,1,1,0,3,1,0,1
1407,3,34.83333333,0,0.0,30,709.8333332999998,0.026666667,0.046666667,0.0,0.0,1,3,3,5,8,2,1,0
1408,9,216.23,1,140.5,310,8468.339278,0.0028213170000000003,0.012414294,0.8750479320000001,0.0,6,1,4,6,4,2,1,0
1409,5,50.66666667,0,0.0,85,3731.079365,0.014942529,0.039042146,0.0,1.0,2,1,10,6,2,2,1,0
1410,6,105.0,1,0.0,43,1343.097619,0.037878788,0.057878788,0.0,0.0,2,5,10,2,2,2,1,0
1411,0,0.0,0,0.0,27,1165.95,0.025925926,0.044444444000000013,0.0,0.0,9,1,7,6,8,2,1,0
1412,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,3,1,8,2,1,0
1413,0,0.0,0,0.0,12,676.25,0.0,0.025,0.0,0.0,8,1,1,0,2,2,0,0
1414,0,0.0,1,212.5,21,1198.75,0.0,0.003174603,0.0,0.0,1,1,1,3,4,2,0,0
1415,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,1,3,3,0,19,2,1,0
1416,4,75.1,0,0.0,7,102.7,0.0,0.011111111000000002,0.0,0.0,6,1,1,1,4,2,0,1
1417,5,55.5,0,0.0,12,1076.5,0.0,0.011764706000000002,0.0,0.0,1,1,10,0,4,1,0,0
