,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,Revenue,nf1,nf2,nf3,nf4,nf5,nf6,p1,p2,p3,p4,p5,p6
1036,0.8360929,0.074074075,0.010739243,0.0,0.0,0.015602837,0.0046253507,0.0,0.07109556,0.0,0.0,0.22222222,0.71428573,0.8333333,0.5,0.36842105,1.0,1.0,0.0,0.43105584,0.6278182,0.43135333,0.11189963,0.6677991,0.24641322,0.0,0.0,0.0,0.0080807535,0.0006234547,4.810143e-05
1037,0.49427715,0.037037037,0.0,0.0,0.0,0.009929078,0.00057836424,0.4166667,0.5416667,0.0,0.6,0.22222222,0.42857143,0.25,0.625,0.36842105,1.0,0.0,0.0,0.5739749,0.5105431,0.14494176,0.6179288,0.60408187,0.46003816,0.0,0.0,0.0,0.0080807535,0.0003978587,1.9588713e-05
1038,0.11245694,0.18518518,0.021352949,0.41666666,0.08182398,0.038297873,0.017058985,0.024999999,0.14583333,0.0,0.0,0.6666667,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,1.0,0.6139878,0.33047944,0.8545357,0.7600065,0.38607556,0.53496283,0.0,0.0,0.0,0.13329633,0.009806946,0.0007215216
1039,0.72997,0.074074075,0.036484003,0.0,0.0,0.018439716,0.007737576,0.0,0.14285713,0.0,0.0,0.11111111,0.14285715,0.083333336,1.0,0.42105263,1.0,0.0,0.0,0.4716155,0.6049871,0.16391669,0.5797852,0.62550694,0.75799036,0.0,0.0,0.0,0.0011695914,0.00020283269,3.517561e-05
1040,0.88887656,0.11111111,0.009415226,0.0,0.0,0.021276595,0.0043200166,0.0,0.0,0.193854,0.0,0.6666667,0.14285715,0.083333336,0.0,0.21052632,0.5,0.0,0.0,0.39350638,0.25120354,0.5120862,0.44734848,0.6909378,0.80112296,0.01603744,0.0006609745,7.853729e-05,0.13329633,0.005493737,0.00022642143
1041,0.19902211,0.0,0.0,0.0,0.0,0.07092199,0.027894614,0.007999999,0.1029697,0.0,0.0,0.8888889,0.42857143,0.25,0.25,0.21052632,1.0,0.0,0.0,0.60855407,0.17370956,0.22997928,0.4105393,0.48499492,0.8138481,0.0,0.0,0.0,0.25724575,0.02771507,0.0029859585
1042,0.6719636,0.0,0.0,0.0,0.0,0.034042552,0.019414281,0.108695656,0.31159422,0.0,0.0,0.8888889,0.14285715,0.8333333,0.375,0.42105263,1.0,0.0,0.0,0.511434,0.6515184,0.6612302,0.46111947,0.3144303,0.54246795,0.0,0.0,0.0,0.25724575,0.013540417,0.0007127149
1043,0.22346927,0.18518518,0.020693883,0.0,0.0,0.041134752,0.016402313,0.1279762,0.27120537,0.0,0.0,0.8888889,0.71428573,0.8333333,0.75,0.21052632,1.0,1.0,0.0,0.3631891,0.58386236,0.4058708,0.23274091,0.8835881,0.39792362,0.0,0.0,0.0,0.25724575,0.016305137,0.0010334767
1044,0.23747084,0.037037037,0.026097829,0.0,0.0,0.04822695,0.009693542,0.27142856,0.41547617,0.0,0.0,0.7777778,0.71428573,0.8333333,0.125,0.7368421,1.0,0.0,0.0,0.8131287,0.27211824,0.63114214,0.4495491,0.39000192,0.39928466,0.0,0.0,0.0,0.19047081,0.015592209,0.0012764002
1045,0.42693633,0.18518518,0.033868663,0.083333336,0.05726894,0.12624113,0.056894433,0.001086955,0.106915265,0.017917672,0.8,0.22222222,0.14285715,0.8333333,0.375,0.6315789,1.0,0.0,0.0,0.51898605,0.56864667,0.24777356,0.9017281,0.50217986,0.33021677,6.3287975e-05,3.749441e-05,0.00025100203,0.0080807535,0.004787372,0.0028362372
1046,0.5277253,0.0,0.0,0.0,0.0,0.0056737587,9.37888e-05,0.5,0.75,0.0,0.2,0.22222222,0.14285715,0.8333333,0.75,0.7368421,1.0,0.0,0.0,0.60170126,0.6637598,0.32954216,0.5732957,0.4294614,0.41691735,0.0,0.0,0.0,0.0080807535,0.00022782962,6.4234528e-06
1047,0.88365376,0.074074075,0.009179845,0.0,0.0,0.024113474,0.032469165,0.0,0.05882353,0.0,0.0,0.8888889,0.14285715,0.8333333,0.875,0.21052632,1.0,1.0,0.0,0.2964254,0.66453135,0.65746224,0.19912022,0.76065725,0.43373498,0.0,0.0,0.0,0.25724575,0.009637697,0.00036107574
1048,0.7243027,0.5555556,0.08541181,0.083333336,0.11846041,0.069503546,0.03144291,0.10344827,0.121368855,0.037304994,0.0,0.8888889,0.42857143,0.25,0.625,0.21052632,1.0,0.0,0.0,0.5832905,0.36368012,0.24768423,0.28582516,0.70112294,0.9517809,0.00085315586,9.013908e-05,0.00016537041,0.25724575,0.027178967,0.0028715588
1049,0.99644405,0.14814815,0.046546523,0.0,0.0,0.08794326,0.06881362,0.0,0.005208335,0.8569381,0.0,0.7777778,0.0,0.25,0.875,0.21052632,0.5,0.0,0.0,0.41289496,0.5850818,0.25926694,0.329969,0.6231198,0.8628402,0.22040652,0.032288864,0.0043972693,0.19047081,0.027903376,0.0040877573
1050,0.10434493,0.0,0.0,0.0,0.0,0.025531914,0.0051321457,0.0,0.022095961,0.0,0.2,0.22222222,0.71428573,0.8333333,0.75,0.10526316,1.0,0.0,0.0,0.8396566,0.51024467,0.53336334,0.8189249,0.56349677,0.45836806,0.0,0.0,0.0,0.0080807535,0.0010152307,0.00012754918
1051,0.32648072,0.14814815,0.02758367,0.0,0.0,0.09929078,0.03378568,0.043835618,0.08745585,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,1.0,0.0,1.0,0.5482439,0.059850257,0.25849673,0.3631135,0.5268379,0.76894134,0.0,0.0,0.0,0.25724575,0.038290326,0.00569941
1052,0.6089566,0.4074074,0.04918475,0.25,0.13650404,0.24397163,0.063872434,0.00277778,0.048019595,0.0049259304,0.4,0.22222222,0.14285715,0.5,0.375,0.6315789,1.0,0.0,0.0,0.49778396,0.6377135,0.26088902,0.9272982,0.4750726,0.32929617,4.845425e-06,5.2713262e-06,0.00023418972,0.0080807535,0.008791031,0.009563741
1053,0.22524725,0.074074075,0.014711291,0.0,0.0,0.041134752,0.009352269,0.0,0.083333336,0.0,0.0,0.11111111,0.14285715,0.6666667,0.75,0.42105263,1.0,0.0,0.0,0.6212964,0.6455086,0.43792102,0.8311156,0.4902684,0.60799676,0.0,0.0,0.0,0.0011695914,0.00044748836,0.00017121008
1054,0.38726526,0.0,0.0,0.0,0.0,0.015602837,0.005103674,0.18181817,0.38636363,0.0,0.0,0.8888889,0.42857143,0.25,0.25,0.6315789,1.0,0.0,0.0,0.60834765,0.29105788,0.28627488,0.38798758,0.49551243,0.6577917,0.0,0.0,0.0,0.25724575,0.006262328,0.0001524486
1055,0.7443049,0.074074075,0.02530342,0.0,0.0,0.025531914,0.011800455,0.0,0.02777778,0.0,0.0,0.22222222,0.71428573,0.8333333,0.125,0.21052632,0.5,0.0,0.0,0.7463728,0.4122869,0.68693405,0.76017445,0.7971191,0.36613122,0.0,0.0,0.0,0.0080807535,0.0010152307,0.00012754918
1056,0.49038783,0.0,0.0,0.0,0.0,0.008510638,0.0003282608,0.0,0.16666666,0.0,0.0,0.22222222,0.14285715,0.8333333,0.125,0.6315789,1.0,0.0,0.0,0.43469173,0.5170574,0.4268455,0.75750214,0.2998073,0.43135795,0.0,0.0,0.0,0.0080807535,0.00034126051,1.4411866e-05
1057,0.7298589,0.2962963,0.023292877,0.083333336,0.017651385,0.08794326,0.05716586,0.004761905,0.10448718,0.031349894,0.0,0.22222222,0.14285715,0.5,0.25,0.36842105,1.0,0.0,1.0,0.4305318,0.6339867,0.55078524,0.86052316,0.35750815,0.41648883,0.00019121224,8.031615e-05,0.00021930985,0.0080807535,0.003394212,0.0014256936
1058,0.83131456,0.0,0.0,0.0,0.0,0.034042552,0.011790815,0.0,0.0625,0.0,0.0,0.8888889,0.14285715,0.8333333,0.75,0.2631579,1.0,0.0,0.0,0.55434495,0.8671732,0.74227864,0.50852805,0.45948908,0.59403706,0.0,0.0,0.0,0.25724575,0.013540417,0.0007127149
1059,0.3468163,0.074074075,0.057962485,0.16666667,0.085903406,0.075177304,0.023740463,0.036363635,0.027272724,0.0,0.0,0.11111111,0.42857143,0.25,0.125,0.21052632,1.0,1.0,0.0,0.029460702,0.74549663,0.5247383,0.60379064,0.33315143,0.43606576,0.0,0.0,0.0,0.0011695914,0.00080465147,0.0005535813
1060,0.82209134,0.0,0.0,0.0,0.0,0.0070921984,0.0018562367,0.19999999,0.39999998,0.0,0.0,1.0,0.42857143,0.25,0.0,0.57894737,0.5,0.0,0.0,0.51071817,0.31789416,0.30712542,0.27073863,0.5641146,0.5917618,0.0,0.0,0.0,0.33302465,0.0033954603,3.4619512e-05
1061,0.97266364,0.037037037,0.0014711291,0.0,0.0,0.021276595,0.0035764796,0.09375,0.34375,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.4940919,0.4730082,0.7181212,0.43382242,0.23449142,0.34767973,0.0,0.0,0.0,0.25724575,0.0085157165,0.0002818994
1062,0.47094122,0.14814815,0.07232071,0.041666668,0.0,0.03971631,0.011065698,0.0,0.0862069,0.0,0.0,0.6666667,0.42857143,0.25,0.75,0.21052632,1.0,0.0,0.0,0.6616235,0.3774977,0.19267967,0.40464407,0.66213375,0.9048168,0.0,0.0,0.0,0.13329633,0.01016319,0.00077489327
1063,0.36604068,0.11111111,0.022361163,0.0,0.0,0.034042552,0.016238675,0.0,0.041666664,0.0,0.0,0.11111111,0.14285715,0.8333333,0.25,0.6315789,0.5,0.0,0.0,0.5600511,0.44200042,0.50582033,0.6940482,0.8872868,0.48480386,0.0,0.0,0.0,0.0011695914,0.00037161168,0.00011807134
1064,0.30258918,0.18518518,0.029128356,0.0,0.0,0.04964539,0.00895683,0.0,0.09459459,0.033329673,0.6,0.22222222,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.4915514,0.38516814,0.29326662,0.91915,0.5233005,0.3165395,0.00021570966,5.208361e-05,7.697039e-05,0.0080807535,0.0019511171,0.00047110184
1065,0.98266476,0.2962963,0.054431777,0.0,0.0,0.019858155,0.002910058,0.10526316,0.1754386,0.0,0.0,0.22222222,0.71428573,0.8333333,0.75,0.36842105,1.0,0.0,0.0,0.8548641,0.7196137,0.6060197,0.7003804,0.7112248,0.37742832,0.0,0.0,0.0,0.0080807535,0.000791825,7.759015e-05
1066,0.042338036,0.074074075,0.008297169,0.0,0.0,0.009929078,0.0033216868,0.0,0.037037034,0.3264997,0.0,0.8888889,0.14285715,0.8333333,0.75,0.21052632,0.5,1.0,1.0,0.22487594,0.42842695,0.5688674,0.18274245,0.93883914,0.3572123,0.050771564,0.00078873686,2.7580843e-05,0.25724575,0.003996316,6.2082814e-05
1067,0.6152906,0.44444445,0.029084222,0.041666668,0.050600637,0.0070921984,0.00034467384,0.0,0.07692307,0.0,0.0,0.7777778,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.5548876,0.399961,0.8378918,0.6859106,0.24326062,0.4013172,0.0,0.0,0.0,0.19047081,0.0023395556,2.8736793e-05
1068,0.4694966,0.0,0.0,0.0,0.0,0.0070921984,0.002438509,0.0,0.19999999,0.0,0.0,0.0,0.42857143,0.25,0.5,0.6315789,1.0,0.0,0.0,0.65079755,0.40929145,0.08400024,0.5882934,0.6890428,0.6621255,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.9381042,0.0,0.0,0.0,0.0,0.03971631,0.016070971,0.0,0.044642854,0.0,0.0,0.11111111,0.14285715,0.083333336,0.0,0.21052632,1.0,0.0,0.0,0.32967323,0.28611112,0.2194036,0.5672701,0.706385,0.6240417,0.0,0.0,0.0,0.0011695914,0.00043235524,0.00015982593
1070,0.1307923,0.0,0.0,0.0,0.0,0.07375886,0.03261104,0.07692307,0.101762824,0.0,0.0,0.0,0.14285715,0.8333333,0.375,0.42105263,1.0,0.0,0.0,0.54938114,0.44845068,0.44591329,0.8052905,0.5045714,0.56248224,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.60762304,0.074074075,0.033218097,0.0,0.0,0.04539007,0.007902488,0.0,0.01612903,0.0,0.0,0.7777778,0.14285715,0.8333333,0.125,0.21052632,0.5,0.0,0.0,0.65245396,0.2712128,0.75344574,0.6063589,0.91439843,0.62902844,0.0,0.0,0.0,0.19047081,0.014695088,0.0011337465
1072,0.6500722,0.037037037,0.020448694,0.0,0.0,0.022695035,0.014002817,0.0,0.02222222,0.111622535,0.6,0.22222222,0.71428573,0.8333333,0.625,0.10526316,1.0,0.0,1.0,0.74209684,0.6312664,0.35642895,0.78411764,0.75873125,0.3462743,0.0022471156,0.00025129894,5.329288e-05,0.0080807535,0.00090368505,0.00010106072
1073,0.15457273,0.074074075,0.045310777,0.0,0.0,0.025531914,0.005740656,0.02631579,0.22105263,0.0,0.0,0.11111111,0.71428573,0.8333333,0.625,0.42105263,1.0,1.0,0.0,0.38217154,0.48767138,0.3399868,0.20964143,0.72153854,0.24660096,0.0,0.0,0.0,0.0011695914,0.00027986785,6.6968685e-05
1074,0.64340484,0.33333334,0.16778718,0.0,0.0,0.015602837,0.004057199,0.055555556,0.25,0.02361938,0.0,0.7777778,0.71428573,0.8333333,0.75,0.21052632,1.0,0.0,0.0,0.8397363,0.6791301,0.7603107,0.5791116,0.46043226,0.4863506,0.00031356153,8.4375615e-06,5.5958235e-06,0.19047081,0.0051253396,0.0001379167
1075,0.96766305,0.2962963,0.035821993,0.0,0.0,0.21843971,0.08211318,0.006369425,0.04416136,0.0,0.0,0.8888889,0.0,0.25,0.0,0.57894737,1.0,1.0,0.0,0.13185115,0.8882531,0.65189695,0.6884784,0.64176047,0.4319807,0.0,0.0,0.0,0.25724575,0.07991388,0.0248254
1076,0.02478053,0.14814815,0.11233541,0.0,0.0,0.0014184397,0.00048770176,0.0,0.19999999,0.0,0.0,0.6666667,0.14285715,0.083333336,0.25,0.21052632,1.0,1.0,0.0,0.11740106,0.58158904,0.5686511,0.66186816,0.63701916,0.50977457,0.0,0.0,0.0,0.13329633,0.00036987773,1.0263564e-06
1077,0.29014334,0.2962963,0.05923746,0.083333336,0.001961265,0.16453901,0.05258725,0.07478632,0.12431827,0.0,0.4,0.22222222,0.71428573,0.8333333,0.75,0.36842105,1.0,0.0,0.0,0.7861178,0.5725678,0.34166828,0.8089637,0.7077183,0.38936603,0.0,0.0,0.0,0.0080807535,0.006133945,0.0046561607
1078,0.39548838,0.037037037,0.006531813,0.0,0.0,0.04822695,0.009475796,0.0,0.006944445,0.062266357,0.0,0.7777778,0.14285715,0.8333333,0.375,0.6315789,0.5,1.0,0.0,0.31442866,0.4073698,0.5902954,0.08525983,0.747908,0.45136693,0.0020993468,0.00017185547,0.00013400306,0.19047081,0.015592209,0.0012764002
1079,0.18468718,0.0,0.0,0.041666668,0.0,0.009929078,0.00078157336,0.1904762,0.4047619,0.0,0.6,0.0,0.14285715,0.083333336,0.0,0.68421054,1.0,0.0,0.0,0.47577563,0.28129283,0.15969765,0.6942466,0.5306318,0.4122076,0.0,0.0,0.0,0.0,0.0,0.0
1080,0.4897211,0.074074075,0.0063994117,0.0,0.0,0.008510638,0.0013169511,0.16666666,0.22222222,0.0,0.0,1.0,0.71428573,0.8333333,0.25,0.94736844,1.0,0.0,0.0,0.8882402,0.42036274,0.68647224,0.3986746,0.48350766,0.44548827,0.0,0.0,0.0,0.33302465,0.004071637,4.9780785e-05
1081,0.86009556,0.0,0.0,0.0,0.0,0.022695035,0.02344772,0.03125,0.07339015,0.0,0.0,0.8888889,0.71428573,0.8333333,0.25,0.10526316,1.0,0.0,0.0,0.7666979,0.52116233,0.79461294,0.48937654,0.64562356,0.43403646,0.0,0.0,0.0,0.25724575,0.009077119,0.0003202933
1082,0.8480942,0.037037037,0.0026480323,0.0,0.0,0.015602837,0.007299895,0.0,0.099999994,0.27498162,0.0,0.22222222,0.14285715,0.083333336,0.0,0.42105263,1.0,0.0,1.0,0.3330713,0.30507222,0.27436525,0.54214245,0.7354014,0.6310789,0.01184275,0.0009137042,5.8231548e-05,0.0080807535,0.0006234547,4.810143e-05
1083,0.49405488,0.0,0.0,0.0,0.0,0.05248227,0.023916248,0.0,0.02777778,0.0,0.0,0.7777778,0.14285715,0.8333333,0.625,0.21052632,1.0,1.0,0.0,0.29585007,0.5987026,0.645762,0.2608812,0.8222064,0.42886564,0.0,0.0,0.0,0.19047081,0.016933367,0.0015054218
1084,0.8270919,0.0,0.0,0.0,0.0,0.012765957,0.002485403,0.0,0.11111111,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.21052632,1.0,1.0,0.0,0.3789008,0.4483401,0.652182,0.15557697,0.44367236,0.2019349,0.0,0.0,0.0,0.0011695914,0.00014081653,1.6954034e-05
1085,0.6098455,0.11111111,0.0055902908,0.0,0.0,0.17021276,0.047099438,0.00840336,0.03703874,0.04925761,0.0,0.8888889,0.14285715,0.5833333,0.0,0.21052632,1.0,0.0,1.0,0.45012423,0.43757048,0.97433966,0.61009794,0.31606567,0.41839293,0.0014703838,0.00036340757,0.0011879987,0.25724575,0.06357868,0.015713565
1086,0.62973666,0.0,0.0,0.0,0.0,0.004255319,0.0,1.0,1.0,0.0,0.0,1.0,0.71428573,0.8333333,0.125,0.42105263,1.0,0.0,0.0,0.77929085,0.44446066,0.4017519,0.28772053,0.3715776,0.44039187,0.0,0.0,0.0,0.33302465,0.0020401315,1.2497984e-05
1087,0.43827093,0.11111111,0.0044133873,0.0,0.0,0.14468086,0.062856816,0.0,0.049999997,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,1.0,0.0,0.3311386,0.32832697,0.77090037,0.27716118,0.68039685,0.34280148,0.0,0.0,0.0,0.25724575,0.054655936,0.011612519
1088,0.4267141,0.0,0.0,0.0,0.0,0.022695035,0.006664085,0.0,0.05952381,0.0,0.0,0.8888889,0.42857143,0.25,0.25,0.6315789,1.0,0.0,0.0,0.6169971,0.24076737,0.33517036,0.2964316,0.64002293,0.7438874,0.0,0.0,0.0,0.25724575,0.009077119,0.0003202933
1089,0.5003889,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.44444445,0.71428573,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.7788544,0.42333528,0.3793377,0.3620467,0.4096191,0.34080428,0.0,0.0,0.0,0.0497243,0.00019167192,7.388365e-07
1090,0.94588286,0.2962963,0.08076499,0.0,0.0,0.18297872,0.09196055,0.015384615,0.043678343,0.0,0.0,0.22222222,0.42857143,0.25,0.125,0.21052632,1.0,0.0,0.0,0.40735558,0.13698791,0.09205883,0.5311445,0.78083444,0.6169537,0.0,0.0,0.0,0.0080807535,0.006766581,0.005666132
1091,0.45949548,0.0,0.0,0.0,0.0,0.053900708,0.020734055,0.02631579,0.083333336,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,1.0,0.0,0.0,0.53377354,0.089016065,0.1998235,0.3215421,0.5177089,0.74575424,0.0,0.0,0.0,0.25724575,0.021234578,0.0017528271
1092,0.87565285,0.0,0.0,0.041666668,0.02212307,0.019858155,0.0016218884,0.0,0.13333334,0.15950052,0.0,0.8888889,0.14285715,0.8333333,0.625,0.94736844,1.0,0.0,1.0,0.5191918,0.80977434,0.6021375,0.48702863,0.1289004,0.5551654,0.013928681,0.00043064746,5.7220666e-05,0.25724575,0.007953534,0.00024590763
1093,0.56206244,0.0,0.0,0.0,0.0,0.0070921984,0.0020607482,0.0,0.06666666,0.12549897,0.0,0.33333334,0.42857143,0.25,0.0,0.15789473,0.5,0.0,1.0,0.47402176,0.18407251,0.37209284,0.5926494,0.8393687,0.6708952,0.0040210783,9.87819e-05,5.90487e-06,0.02380886,0.000584889,1.4368398e-05
1094,0.04011557,0.0,0.0,0.0,0.0,0.021276595,0.004534689,0.0,0.13333334,0.0,0.0,1.0,0.14285715,0.5833333,0.125,0.6315789,1.0,0.0,0.0,0.5111971,0.2970365,0.6319847,0.5856065,0.17092416,0.6768557,0.0,0.0,0.0,0.33302465,0.010115174,0.00030723467
1095,0.32703635,0.0,0.0,0.0,0.0,0.004255319,0.0038922352,0.0,0.33333334,0.0,0.0,0.11111111,0.14285715,0.083333336,0.5,0.6315789,1.0,0.0,0.0,0.5389717,0.52426875,0.19025305,0.63657933,0.48406795,0.7228463,0.0,0.0,0.0,0.0011695914,4.713716e-05,1.8997331e-06
1096,0.1975775,0.0,0.0,0.0,0.0,0.029787235,0.009252265,0.15079364,0.28571427,0.0,0.0,1.0,0.42857143,0.8333333,0.0,0.42105263,1.0,1.0,0.0,0.48748755,0.27943292,0.57502645,0.25488794,0.840489,0.37476125,0.0,0.0,0.0,0.33302465,0.014102334,0.00059718057
1097,0.93865985,0.11111111,0.006472968,0.083333336,0.027261583,0.04255319,0.0261293,0.0,0.09677419,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.49493435,0.51472396,0.9244894,0.51473814,0.3187603,0.32648587,0.0,0.0,0.0,0.25724575,0.01685584,0.0011044664
1098,0.7369708,0.11111111,0.0154566625,0.0,0.0,0.022695035,0.03218988,0.0,0.13888888,0.09094696,0.0,0.44444445,0.2857143,1.0,0.0,0.42105263,1.0,0.0,1.0,0.40448177,0.4783694,0.7107835,0.6210467,0.28813323,0.3279286,0.0027862561,0.00017003855,4.3837677e-05,0.0497243,0.0030345551,0.00018519163
1099,0.84976107,0.0,0.0,0.083333336,0.0059622456,0.026950354,0.019182207,0.04761905,0.21995464,0.0,0.0,0.6666667,0.42857143,0.25,0.0,0.21052632,1.0,1.0,0.0,0.08711994,0.8985084,0.5772723,0.6351102,0.56992006,0.50799197,0.0,0.0,0.0,0.13329633,0.0069394093,0.00036126576
1100,0.9308812,0.074074075,0.0059433617,0.0,0.0,0.038297873,0.0332919,0.06451613,0.2580645,0.02249236,0.0,0.6666667,0.14285715,0.6666667,0.75,0.6315789,1.0,0.0,1.0,0.55906427,0.855937,0.5971797,0.48950338,0.25358602,0.52426845,0.00025273574,1.8594403e-05,3.1417643e-05,0.13329633,0.009806946,0.0007215216
1101,0.05633959,0.0,0.0,0.0,0.0,0.026950354,0.0059547517,0.0,0.06973684,0.0,0.0,0.8888889,0.71428573,0.8333333,0.25,0.21052632,1.0,0.0,1.0,0.81573415,0.37454742,0.7338773,0.62552184,0.44086006,0.5619052,0.0,0.0,0.0,0.25724575,0.010756621,0.00044978346
1102,0.46016225,0.037037037,0.041044503,0.0,0.0,0.025531914,0.012768303,0.0,0.02631579,0.0,0.0,0.8888889,0.14285715,0.8333333,0.75,0.21052632,0.5,0.0,0.0,0.71289986,0.4703647,0.6527325,0.62960374,0.83906657,0.7571795,0.0,0.0,0.0,0.25724575,0.010197545,0.00040424356
1103,0.5368374,0.2962963,0.4686772,0.083333336,0.057530444,0.019858155,0.026926504,0.0,0.15789473,0.0,0.0,0.8888889,0.0,0.25,0.75,0.57894737,0.5,0.0,1.0,0.48110273,0.505963,0.33469006,0.3946702,0.55798244,0.9535737,0.0,0.0,0.0,0.25724575,0.007953534,0.00024590763
1104,0.95188355,0.037037037,0.005649136,0.0,0.0,0.031205675,0.006937766,0.0,0.01190476,0.0,0.0,0.8888889,0.42857143,0.25,0.625,0.6315789,1.0,0.0,0.0,0.62765115,0.38249898,0.29251584,0.27202594,0.7114403,0.7799298,0.0,0.0,0.0,0.25724575,0.012429177,0.0006005325
1105,0.25102788,0.0,0.0,0.0,0.0,0.04255319,0.02247805,0.0,0.06896552,0.34785292,0.0,0.8888889,0.0,0.25,0.0,0.6315789,1.0,0.0,1.0,0.4677278,0.15275666,0.42879823,0.49666244,0.36422962,0.7114963,0.056672923,0.0037134518,0.00051840144,0.25724575,0.01685584,0.0011044664
1106,0.10856762,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,1.0,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.6882458,0.33513492,0.2579863,0.32026705,0.356234,0.5397363,0.0,0.0,0.0,0.33302465,0.0006810259,1.3926785e-06
1107,0.844316,0.0,0.0,0.0,0.0,0.038297873,0.02241103,0.109686606,0.31056806,0.0,0.0,0.8888889,0.14285715,0.083333336,0.75,0.21052632,1.0,0.0,0.0,0.5286924,0.53098726,0.23751983,0.35351622,0.55483574,0.8255123,0.0,0.0,0.0,0.25724575,0.015201524,0.0008983096
1108,0.61451274,0.18518518,0.30099303,0.0,0.0,0.06524823,0.07318488,0.040000003,0.12190476,0.0,0.8,0.22222222,0.14285715,0.8333333,0.375,0.7368421,1.0,0.0,0.0,0.49583068,0.5926453,0.2410821,0.8976904,0.4874501,0.318615,0.0,0.0,0.0,0.0080807535,0.0025453004,0.0008017266
1109,0.7736415,0.0,0.0,0.0,0.0,0.012765957,0.003052044,0.11111111,0.4074074,0.0,0.0,0.8888889,0.42857143,0.25,0.875,0.2631579,1.0,0.0,0.0,0.6135486,0.4636045,0.2057317,0.32537413,0.594366,0.80408466,0.0,0.0,0.0,0.25724575,0.005130932,0.000102339756
1110,0.25313923,0.0,0.0,0.0,0.0,0.012765957,0.0022880558,0.375,0.4375,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.8097016,0.2700821,0.63012034,0.44004703,0.39149705,0.3984048,0.0,0.0,0.0,0.25724575,0.005130932,0.000102339756
1111,0.75475055,0.037037037,0.010886355,0.0,0.0,0.114893615,0.03960753,0.01265823,0.05115454,0.0,0.0,0.22222222,0.14285715,0.8333333,0.75,0.36842105,1.0,0.0,0.0,0.5310368,0.8498607,0.49734113,0.76498556,0.53210026,0.46444982,0.0,0.0,0.0,0.0080807535,0.0043795877,0.002373639
1112,0.038782086,0.0,0.0,0.0,0.0,0.021276595,0.010870122,0.07142857,0.14285713,0.0,0.0,0.11111111,0.14285715,0.8333333,0.625,0.42105263,1.0,0.0,0.0,0.66464627,0.51885515,0.40964055,0.78787297,0.48258615,0.6025395,0.0,0.0,0.0,0.0011695914,0.00023371066,4.6700643e-05
1113,0.14168242,0.037037037,0.016917985,0.0,0.0,0.032624114,0.0142923705,0.0,0.043478258,0.080509625,0.0,1.0,0.0,0.5833333,0.0,0.57894737,0.5,1.0,1.0,0.32030725,0.24885452,0.6187705,0.122522384,0.7704555,0.38843495,0.004156003,0.00019248613,7.980376e-05,0.33302465,0.015424105,0.0007143707
1114,0.7789754,0.0,0.0,0.0,0.0,0.024113474,0.014619329,0.0,0.04901961,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,0.5,0.0,0.0,0.67406815,0.22015364,0.80928254,0.589213,0.945941,0.5777633,0.0,0.0,0.0,0.25724575,0.009637697,0.00036107574
1115,0.43515947,0.11111111,0.44121262,0.041666668,0.07295906,0.04397163,0.04542416,0.0,0.051075272,0.0,0.0,0.11111111,0.14285715,0.6666667,0.375,0.42105263,1.0,0.0,0.0,0.45933202,0.5971923,0.5654902,0.8831307,0.48616207,0.4512249,0.0,0.0,0.0,0.0011695914,0.00047769546,0.00019510482
1116,0.8410935,0.0,0.0,0.0,0.0,0.041134752,0.0070951227,0.50574714,0.6413793,0.0,0.0,0.44444445,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.55185074,0.3347314,0.18314597,0.39378354,0.5561058,0.47703636,0.0,0.0,0.0,0.0497243,0.00545094,0.00059754984
1117,0.069007665,0.0,0.0,0.0,0.0,0.014184397,0.0,1.0,1.0,0.0,0.8,0.22222222,0.71428573,0.8333333,0.625,0.7368421,1.0,0.0,0.0,0.75118035,0.49887007,0.20549105,0.61207944,0.57012135,0.33343706,0.0,0.0,0.0,0.0080807535,0.0005671729,3.9808805e-05
